pre_village,hhs,hot_pepper_tins_organic_pesticides,derris_tin_organic_pesticides,neem_kg_organic_pesticides,onions_bags_organic_pesticides,tephrosia_kgs_organic_pesticides,garlic_kgs_organic_pesticides,ginger_kgs_organic_pesticides,plastic_tanks_120_ltrs_liquid_manure,sacks_liquid_manure,sisal_rope_liquid_manure,filter_liquid_manure,mortar_&_pestle_liquid_manure,hoes_tools,spades_tools,pick_axes_tools,forked_spades_tools,forked_hoes_tools,pangas_tools,secateurs_tools,gloves_tools,wheelbarrows_tools,trowels_tools,watering_cans_tools,jerrican_tools,spray_pumps_tools,turplins_tools,Beans_seeds,Maize_seeds,Soyabean_seeds,Gnuts_seeds,Onions(Basin)_seeds,Rice_seeds,Field Peas_seeds,Sweet potatoes(Bags),Millet_seeds,Irish Potatoes_seeds,Cassava (bags),Mugavu tree seedlings,Onions (Kg)_seeds,Millet.1_seeds,GPS-Altitude,hhh_age,Land_size_agriculture,Time_to_collect_Water_for_Household_use_Minutes,Beans_total_yield,Irish_potatoes_total_yield,Cassava_total_yield,Sorghum_total_yield,Maize_total_yield,Millet_total_yield,Onions_total_yield,Sweet_potatoes_total_yield,Ground_Nuts_total_yield,Food_banana_total_yield,Coffee_total_yield,cohort,Agriculture Value (USD)
Munyonyi_1,155.0,0.009174312,0.0,0.0,0.0,0.0,0.357798165,0.357798165,0.036697248,0.073394495,0.0,0.018348624,0.018348624,0.128440367,0.110091743,0.091743119,0.0,0.110091743,0.165137615,0.0,0.0,0.055045872,0.036697248,0.146788991,0.0,0.055045872,0.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1459.3,42.96666666666667,0.88,37.1,135.72,19.952380952380956,,,314.7647058823529,,28.0,17.333333333333332,115.0,72.9047619,117.91666666666669,2022.0,854.7092264678471
Munyonyi_2A,128.0,0.010928962,0.0,0.0,0.0,0.0,0.349726776,0.349726776,0.043715847,0.087431694,0.0,0.021857923,0.021857923,0.131147541,0.109289617,0.087431694,0.0,0.109289617,0.163934426,0.0,0.0,0.06557377,0.032786885,0.142076503,0.0,0.06557377,0.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1332.81,48.266666666666666,1.365,35.5,143.4,7.75,4.0,,130.57692307692307,,,15.0,,126.75862068965516,174.07407407407408,2022.0,1111.3727477477478
Munyonyi_2B,106.0,0.013513514,0.0,0.0,0.0,0.0,0.364864865,0.364864865,0.054054054,0.108108108,0.0,0.027027027,0.027027027,0.135135135,0.108108108,0.094594595,0.0,0.108108108,0.162162162,0.0,0.0,0.081081081,0.040540541,0.148648649,0.0,0.081081081,0.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1376.7,45.96666666666667,1.7948275862068963,28.5,105.45454545454544,5.333333333333333,100.0,,109.0,,16.5,,50.0,85.95833333333333,176.0,2022.0,983.731593662628
Munyonyi_3,117.0,0.012195122,0.0,0.0,0.0,0.0,0.353658537,0.353658537,0.048780488,0.097560976,0.0,0.024390244,0.024390244,0.109756098,0.097560976,0.12195122,0.0,0.12195122,0.097560976,0.0,0.0,0.024390244,0.0,0.109756098,0.0,0.134146341,0.024390244,3.0,3.0,3.0,3.0,,,,,,,,,,,1266.6033333333332,47.36666666666667,0.8866071428571428,34.833333333333336,86.94444444444444,6.666666666666667,,,58.333333333333336,,,6.0,,126.34615384615384,121.66666666666669,2022.0,887.4167567567569
Munyonyi_4,77.0,0.018348624,0.0,0.0,0.0,0.0,0.348623853,0.348623853,0.073394495,0.146788991,0.0,0.036697248,0.036697248,0.110091743,0.091743119,0.128440367,0.0,0.128440367,0.091743119,0.0,0.0,0.036697248,0.0,0.110091743,0.0,0.128440367,0.036697248,3.0,3.0,3.0,3.0,,,,,,,,,,,1331.5791666666669,45.41666666666666,0.982608696,42.75,127.3529411764706,8.6,6.0,,55.0,,,4.0,70.0,89.04761904761905,371.5,2022.0,948.5482625482624
Munyonyi_5,126.0,0.011049724,0.0,0.0,0.0,0.0,0.35359116,0.35359116,0.044198895,0.08839779,0.0,0.022099448,0.022099448,0.132596685,0.110497238,0.08839779,0.0,0.110497238,0.165745856,0.0,0.0,0.066298343,0.033149171,0.143646409,0.0,0.066298343,0.0,4.0,4.0,4.0,4.0,,,,,,,,,,,1347.253333333333,46.8,1.0166666666666666,23.0,135.54545454545453,31.83333333333333,2.25,,314.35714285714283,65.0,,6.0,95.0,89.0,121.5,2022.0,687.7241379310345
Murago,170.0,0.006578947,0.0,0.0,0.0,0.0,0.282894737,0.282894737,0.026315789,0.052631579,0.0,0.013157895,0.013157895,0.046052632,0.032894737,0.026315789,0.0,0.019736842,0.019736842,0.0,0.0,0.026315789,0.019736842,0.039473684,0.0,0.026315789,0.0,3.0,3.0,,,,,,,,0.5,,,,,2208.58,54.7,0.893,25.0,109.85714285714286,,,130.0,,,,3.083333333333333,,13.6,,2022.0,837.6174636174636
Murandamo,178.0,0.006389776,0.0,0.0,0.0,0.0,0.287539936,0.287539936,0.025559105,0.051118211,0.0,0.012779553,0.012779553,0.044728435,0.031948882,0.031948882,0.0,0.019169329,0.019169329,0.0,0.0,0.025559105,0.019169329,0.038338658,0.0,0.025559105,0.0,3.0,3.0,,,,,,,,0.5,,,,,2206.93,59.4,1.423,28.5,123.125,10.5,,,100.0,,,6.5,,7.5,,2022.0,733.7242242242241
Murandi,160.0,0.009478673,0.0,0.0,0.018957346,0.0,0.0,0.0,0.056872038,0.227488152,0.0,0.075829384,0.075829384,0.101376182,0.101376182,0.101376182,0.0,0.101376182,0.101376182,0.0,0.0,0.018957346,0.0,0.101376182,0.0,0.0,0.202752363,3.0,3.0,,,,,3.0,,,,,,,,1989.69,45.9,0.98,42.5,90.71428571428572,,,110.0,,,,6.9,,12.5,,,641.8409909733333
Murubangye,115.0,0.011904762,0.0,0.0,0.023809524,0.0,0.0,0.0,0.071428571,0.285714286,0.0,0.095238095,0.095238095,0.091513878,0.091513878,0.091513878,0.0,0.091513878,0.091513878,0.0,0.0,0.023809524,0.0,0.091513878,0.0,0.0,0.183027757,3.0,3.0,,,,,3.0,,,,,,,,2147.75,54.1,1.02,58.5,145.1,9.0,,130.0,,,,58.92857142857143,,15.0,,,442.1652806769231
Murubaya,178.0,0.007692308,0.0,0.0,0.015384615,0.0,0.342307692,0.342307692,0.046153846,0.184615385,0.0,0.061538462,0.061538462,0.104322344,0.104322344,0.104322344,0.0,0.104322344,0.104322344,0.0,0.0,0.015384615,0.0,0.104322344,0.0,0.0,0.173870574,4.0,4.0,,,,,4.0,,,,,,,,2037.6272727272728,43.54545454545455,2.099090909090909,53.63636363636363,214.28571428571428,,,110.0,,,,24.9,,28.33333333333333,,,528.8505068
Murugarama,83.0,0.017241379,0.0,0.0,0.0,0.0,0.362068966,0.362068966,0.068965517,0.137931034,0.0,0.034482759,0.034482759,0.068965517,0.068965517,0.034482759,0.0,0.068965517,0.034482759,0.0,0.0,0.034482759,0.068965517,0.068965517,0.0,0.034482759,0.0,3.0,3.0,,,,,,,,0.5,,,,,2186.2166666666667,50.5,1.1325,52.5,117.33333333333331,13.0,,,,,,6.083333333333333,,8.0,,2022.0,808.3989703989705
Muruhinga,125.0,0.010869565,0.0,0.0,0.02173913,0.0,0.0,0.0,0.065217391,0.260869565,0.0,0.086956522,0.086956522,0.090821902,0.090821902,0.090821902,0.0,0.090821902,0.090821902,0.0,0.0,0.02173913,0.0,0.090821902,0.0,0.0,0.181643804,3.0,3.0,,,,,3.0,,,,,,,,1965.877777777778,50.11111111111112,0.5355,25.22222222222222,135.28571428571428,20.0,,,,,,68.66666666666667,,0.0,,,744.7039312636364
Mushanje,280.0,0.003992016,0.0,0.0,0.0,0.0,0.279441118,0.279441118,0.015968064,0.031936128,0.0,0.007984032,0.007984032,0.043912176,0.031936128,0.027944112,0.0,0.01996008,0.01996008,0.0,0.0,0.015968064,0.01996008,0.035928144,0.0,0.015968064,0.0,3.0,3.0,,,,,,,,0.5,,,,,2193.641666666667,48.75,1.7891666666666666,64.58333333333333,98.5,5.0,,,,66.66666666666667,,6.083333333333333,,5.75,,2022.0,901.9065315315316
Mushebeya,89.0,0.015873016,0.0,0.0,0.031746032,0.0,0.0,0.0,0.095238095,0.380952381,0.0,0.126984127,0.126984127,0.094431712,0.094431712,0.094431712,0.0,0.094431712,0.094431712,0.0,0.0,0.031746032,0.0,0.094431712,0.0,0.0,0.188863424,3.0,3.0,,,,,3.0,,,,,,,,2035.8083333333332,50.083333333333336,0.2583333333333333,73.75,112.25,,,500.0,,,,48.91666666666666,,5.0,,,560.7189189
Mushongati,68.0,0.016528926,0.0,0.0,0.0,0.0,0.280991736,0.280991736,0.066115702,0.132231405,0.0,0.033057851,0.033057851,0.049586777,0.033057851,0.033057851,0.0,0.016528926,0.016528926,0.0,0.0,0.066115702,0.016528926,0.033057851,0.0,0.066115702,0.0,3.0,3.0,,,,,,,,0.5,,,,,2205.225,60.25,0.6458333333333334,65.83333333333333,60.91666666666666,,,,,22.0,,4.375,,6.666666666666667,,2022.0,729.9470721
Mushongati_Nangara,63.0,0.022988506,0.0,0.0,0.045977011,0.0,0.362068966,0.362068966,0.137931034,0.551724138,0.0,0.183908046,0.183908046,0.117841811,0.117841811,0.117841811,0.0,0.117841811,0.117841811,0.0,0.0,0.045977011,0.0,0.117841811,0.0,0.0,0.235683623,4.0,4.0,,,,,4.0,,,,,,,,2052.0333333333333,48.583333333333336,1.0201875,50.41666666666666,145.2,10.0,,650.0,,,,6.833333333333333,,,,,668.5834658
Mushorero,241.0,0.00621118,0.0,0.0,0.01242236,0.00310559,0.374223602,0.374223602,0.01242236,0.01242236,0.0,0.01242236,0.01242236,0.093032592,0.093032592,0.093032592,0.0,0.093032592,0.093032592,0.0,0.0,0.01242236,0.093167702,0.093167702,0.0,0.01242236,0.0,4.0,4.0,,4.0,,,,,,,,,,,1661.5454545454545,41.54545454545455,1.513818181818182,91.8181818181818,446.6666666666667,,,,1300.0,,,3.0,,72.0,51.25,,880.7800300703703
Mushunga,52.0,0.076923077,0.0,0.038461538,0.0,0.0,0.0,0.0,0.076923077,0.076923077,0.038461538,0.076923077,0.038461538,0.194741967,0.194741967,0.0,0.0,0.126582279,0.0,0.0,0.0,0.038461538,0.0,0.303797468,0.0,0.0,0.0,3.0,,,,,,3.0,,2.0,,,,,,0.0,43.41666666666666,1.1875,33.333333333333336,44.5,,,53.0,,,,7.0,,56.0,,2020.0,794.6283783783783
Mushunga_Bwanda,93.0,0.015151515,0.0,0.0,0.0,0.0,0.348484848,0.348484848,0.03030303,0.03030303,0.0,0.03030303,0.03030303,0.060606061,0.045454545,0.03030303,0.0,0.03030303,0.045454545,0.0,0.0,0.03030303,0.0,0.045454545,0.0,0.03030303,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1631.2,61.333333333333336,0.975,27.6,45.25,,4.5,,,,,3.125,,86.66666666666667,58.4,2022.0,916.0990991
Musirwe,73.0,0.018691589,0.0,0.0,0.037383178,0.0,0.0,0.0,0.112149533,0.448598131,0.0,0.14953271,0.14953271,0.091208956,0.091208956,0.091208956,0.0,0.091208956,0.091208956,0.0,0.0,0.037383178,0.0,0.091208956,0.0,0.0,0.182417912,3.0,3.0,,,,,3.0,,,,,,,,2077.109090909091,47.63636363636363,0.9972727272727272,58.63636363636363,171.625,13.0,,,,,,6.0,,30.0,0.0,,729.5381903434783
Mutaaba,43.0,0.033333333,0.0,0.0,0.0,0.0,0.366666667,0.366666667,0.066666667,0.266666667,0.0,0.066666667,0.066666667,0.066666667,0.033333333,0.033333333,0.0,0.033333333,0.033333333,0.0,0.0,0.033333333,0.033333333,0.033333333,0.0,0.066666667,0.0,3.0,3.0,,,,,,,,0.25,,,,,2073.65,40.0,0.7524500000000001,35.0,105.75,,,,,,,,,,,2022.0,682.1751266891891
Mutanoga,134.0,0.014925373,0.0,0.014925373,0.014925373,0.0,0.0,0.0,0.014925373,0.044776119,0.0,0.029850746,0.029850746,0.21574973,0.172599784,0.129449838,0.0,0.129449838,0.0,0.0,0.0,0.014925373,0.0,0.21574973,0.0,0.0,0.0,5.0,,,5.0,,,,,,,,,,,0.0,46.0,1.326,38.0,71.0,,,,,,,,,141.0,466.6666666666667,2020.0,561.2932432432432
Mutojo,67.0,0.029850746,0.0,0.029850746,0.0,0.0,0.029850746,0.029850746,0.059701493,0.089552239,0.029850746,0.059701493,0.059701493,0.225776105,0.225776105,0.112888053,0.112888053,0.112888053,0.0,0.0,0.0,0.029850746,0.0,0.268656716,0.0,0.089552239,0.0,4.0,,,4.0,,,,,2.0,,,,,,1495.625,41.75,1.03125,39.375,42.71428571428572,,168.0,,70.0,,,6.0,,8.5,63.333333333333336,2020.0,1126.9623971797885
Muziku,128.0,0.011173184,0.0,0.0,0.0,0.0,0.357541899,0.357541899,0.044692737,0.089385475,0.0,0.022346369,0.022346369,0.022346369,0.022346369,0.022346369,0.0,0.022346369,0.022346369,0.0,0.0,0.022346369,0.022346369,0.033519553,0.0,0.022346369,0.0,3.0,3.0,,,,,,,,0.25,,,,,2038.3384615384616,45.23076923076923,0.3423076923076923,78.07692307692308,94.16666666666669,,,,,,,2.583333333333333,,7.75,,2022.0,563.3945945945947
Muzinga,104.0,0.019230769,0.0,0.0,0.038461538,0.019230769,0.5,0.5,0.019230769,0.038461538,0.0,0.038461538,0.038461538,0.168954593,0.168954593,0.168954593,0.0,0.168954593,0.105596621,0.0,0.0,0.038461538,0.0,0.173076923,0.0,0.038461538,0.0,4.0,,3.0,3.0,,,,,,,,,,,1151.875,48.5,1.75,83.125,46.75,,2.6666666666666665,,,,,2.75,,68.75,90.0,,1009.492203703846
Mwefuzo,115.0,0.009950249,0.0,0.0,0.0,0.0,0.288557214,0.288557214,0.039800995,0.07960199,0.0,0.019900498,0.019900498,0.049751244,0.039800995,0.019900498,0.0,0.019900498,0.039800995,0.0,0.0,0.019900498,0.019900498,0.029850746,0.0,0.019900498,0.0,3.0,3.0,,,,,,,,0.5,,,,,1980.8454545454545,57.0,1.5409090909090908,26.272727272727277,256.6363636363636,,,,,,,13.0,,20.33333333333333,,2022.0,869.7432432432431
Nabweyo,68.0,0.020833333,0.0,0.0,0.0,0.0,0.354166667,0.354166667,0.083333333,0.166666667,0.0,0.041666667,0.041666667,0.020833333,0.020833333,0.020833333,0.0,0.020833333,0.020833333,0.0,0.0,0.041666667,0.020833333,0.041666667,0.0,0.041666667,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,983.0666666666668,38.23333333333333,2.119565217391304,61.96666666666667,65.0,,13.2,,415.6470588235294,143.5,,,140.0,21.0,,2022.0,609.6853281853282
Nakawa,45.0,0.03125,0.0,0.0,0.0,0.0,0.34375,0.34375,0.125,0.25,0.0,0.0625,0.0625,0.03125,0.03125,0.03125,0.0,0.03125,0.03125,0.0,0.0,0.0625,0.03125,0.03125,0.0,0.0625,0.0625,3.0,3.0,3.0,,,,,,,,,,,,1028.755,47.8,1.2964285714285713,34.85,115.0,,,200.0,774.5454545454545,200.0,,,,10.25,,2022.0,400.1674500587544
Nakisenyi,69.0,0.020618557,0.0,0.0,0.0,0.0,0.350515464,0.350515464,0.082474227,0.164948454,0.0,0.041237113,0.041237113,0.082474227,0.041237113,0.041237113,0.0,0.020618557,0.041237113,0.0,0.0,0.082474227,0.020618557,0.06185567,0.0,0.082474227,0.144329897,3.0,3.0,3.0,3.0,,,,,,,,,,,1028.246875,50.75,1.330769230769231,82.28125,87.0,,24.83333333333333,,250.47619047619048,93.16666666666669,,43.0,41.0,40.833333333333336,,2022.0,500.2403055229142
Namukoko,62.0,0.022988506,0.0,0.0,0.0,0.0,0.367816092,0.367816092,0.091954023,0.183908046,0.0,0.045977011,0.045977011,0.045977011,0.045977011,0.045977011,0.0,0.045977011,0.045977011,0.0,0.0,0.045977011,0.091954023,0.045977011,0.0,0.068965517,0.045977011,3.0,3.0,3.0,,,,,,,,,,,,1047.9878787878788,47.60606060606061,1.3758064516129032,44.93939393939394,144.5,,4.5,,480.9090909090909,129.25,,11.75,,38.0,,2022.0,594.3297297297297
Nangara,83.0,0.024096386,0.0,0.0,0.048192771,0.0,0.0,0.0,0.048192771,0.048192771,0.048192771,0.048192771,0.048192771,0.183326968,0.183326968,0.183326968,0.0,0.183326968,0.0,0.0,0.0,0.024096386,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,,,,,,,,,,,1864.7666666666669,53.583333333333336,1.0560416666666663,86.5,151.375,,0.0,,70.0,,,7.0,68.0,78.33333333333333,70.0,,687.0214987999999
Nansohera_B,64.0,0.022222222,0.0,0.0,0.0,0.0,0.355555556,0.355555556,0.088888889,0.177777778,0.0,0.044444444,0.044444444,0.044444444,0.044444444,0.044444444,0.0,0.044444444,0.044444444,0.0,0.0,0.044444444,0.088888889,0.044444444,0.0,0.066666667,0.044444444,3.0,3.0,3.0,,,,,,,,,,,,1045.725,46.16666666666666,1.011764705882353,76.25,34.0,,5.5,,396.0,238.5,,5.0,,57.5,,2022.0,693.1216216216216
Ndaragi,102.0,0.019607843,0.0,0.0,0.039215686,0.0,0.0,0.0,0.039215686,0.039215686,0.039215686,0.039215686,0.039215686,0.102465578,0.102465578,0.102465578,0.0,0.102465578,0.0,0.0,0.0,0.019607843,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,,,,,,,,,,,865.8916666666668,45.333333333333336,1.0416666666666667,45.833333333333336,81.33333333333333,,,80.0,50.0,,,1.1666666666666667,,75.0,201.75,,729.9603603766667
Ndeego,362.0,0.003656307,0.0,0.0,0.007312614,0.0,0.330895795,0.330895795,0.021937843,0.087751371,0.0,0.029250457,0.029250457,0.100844433,0.100844433,0.100844433,0.0,0.100844433,0.100844433,0.0,0.0,0.007312614,0.0,0.100844433,0.0,0.0,0.168074055,4.0,4.0,,,,,4.0,,,,,,,,1977.992307692308,40.92307692307692,1.4384615384615385,18.46153846153846,106.0,5.5,,,,,,5.714285714285714,,0.0,,,479.4400338
Ndyabihanga,124.0,0.032258065,0.0,0.0,0.016129032,0.0,0.0,0.0,0.032258065,0.032258065,0.0,0.032258065,0.032258065,0.246575342,0.246575342,0.178082192,0.0,0.178082192,0.0,0.0,0.0,0.016129032,0.0,0.273972603,0.0,0.0,0.0,3.0,,3.0,,,,3.0,,,,,,,,1914.525,46.0,0.5624374999999999,40.41666666666666,33.333333333333336,,,,,,,3.1666666666666665,,15.0,,2020.0,441.9315315315316
Nkamba,160.0,0.008928571,0.0,0.0,0.0,0.0,0.357142857,0.357142857,0.035714286,0.071428571,0.0,0.017857143,0.017857143,0.035714286,0.035714286,0.035714286,0.0,0.035714286,0.035714286,0.0,0.0,0.017857143,0.035714286,0.044642857,0.0,0.017857143,0.0,3.0,3.0,,3.0,,,,,,,,,,,1429.4299999999998,49.3,1.48525,36.2,71.9,,4.75,,41.0,,,4.666666666666667,,144.4,154.0,2022.0,672.9527027027027
Nkongi,151.0,0.013245033,0.0,0.026490066,0.026490066,0.0,0.0,0.0,0.013245033,0.026490066,0.0,0.026490066,0.026490066,0.143626571,0.143626571,0.143626571,0.0,0.143626571,0.0,0.0,0.0,0.013245033,0.0,0.170556553,0.0,0.0,0.0,4.0,2.0,,4.0,,,,,,,,,,,531.4454545454546,44.36363636363637,1.4363636363636365,19.181818181818183,39.0,,1.6666666666666667,,,35.0,,,,,0.0,2020.0,764.1580428704566
Ntengyere,66.0,0.03030303,0.03030303,0.0,0.060606061,0.03030303,0.0,0.0,0.060606061,0.060606061,0.060606061,0.060606061,0.060606061,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0.0,0.0,0.0,0.0,0.0,0.212121212,0.0,0.090909091,0.0,4.0,2.0,,4.0,,,,,,,,,,,1180.25,43.333333333333336,2.95,35.583333333333336,93.75,,3.0,,90.0,,,3.5,50.0,368.75,618.3333333333334,2020.0,798.4797297297297
Numba,94.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.042553191,0.042553191,0.0,0.042553191,0.042553191,0.224719101,0.187265918,0.0,0.187265918,0.0,0.042553191,0.0,0.0,0.0,0.0,0.0,0.063829787,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,970.4363636363636,55.54545454545455,0.75,35.0,73.77777777777777,,,,55.0,,,1.375,,69.54545454545455,0.0,,840.5921375863636
Nyabirehe_Kihembe,427.0,0.003344482,0.0,0.0,0.0,0.0,0.357859532,0.357859532,0.013377926,0.026755853,0.0,0.006688963,0.006688963,0.070234114,0.070234114,0.070234114,0.0,0.053511706,0.053511706,0.0,0.0,0.013377926,0.040133779,0.070234114,0.0,0.006688963,0.0,4.0,4.0,,4.0,,10.0,,,,,,,,,1117.66,49.63333333333333,1.4275862068965517,30.966666666666665,95.27586206896552,,2.0,83.0,91.25,180.0,,5.666666666666667,92.4,12.5,104.54545454545456,2022.0,674.9310810810811
Nyabishaki,97.0,0.020618557,0.0,0.020618557,0.0,0.0,0.0,0.0,0.041237113,4.0,0.0,0.041237113,0.041237113,0.32051282,0.32051282,0.32051282,0.192307692,0.0,0.0,0.0,0.0,0.0,0.0,0.461538461,0.0,0.0,0.0,3.0,,3.0,,,,,,,0.25,,,,,922.4714285714286,45.42857142857143,1.0785714285714283,141.42857142857142,83.75,,,,,,,,,,,2020.0,422.1390765765766
Nyabisoni,93.0,0.02,0.0,0.0,0.26010101,0.0,0.0,0.0,0.01010101,0.01010101,0.0,0.0262300425,0.0262300425,0.091030997,0.091030997,0.091030997,0.0,0.091030997,0.020855559,0.0,0.0,0.018165526,0.020855559,0.093567252,0.0,0.008064516,0.0,3.5,,3.5,3.0,,,,,,,,,,,1291.335,48.55,0.8949999999999999,66.5,164.71428571428572,,,,215.0,,,1.8333333333333333,,119.16666666666669,97.1875,,737.8461759829788
Nyabiterekyere,68.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.058823529,0.058823529,0.0,0.058823529,0.058823529,0.224719101,0.187265918,0.0,0.187265918,0.0,0.058823529,0.0,0.0,0.0,0.0,0.0,0.088235294,0.0,0.0,4.0,,4.0,4.0,,,,,,,,,,,0.0,47.36363636363637,1.0340909090909092,55.90909090909091,110.0,,3.5,75.0,39.8,,,8.85,,102.0,67.94444444444444,,678.0552291347826
Nyabubaare,89.0,0.02247191,0.0,0.0,0.04494382,0.02247191,0.5,0.5,0.02247191,0.04494382,0.0,0.04494382,0.04494382,0.166865316,0.166865316,0.166865316,0.0,0.166865316,0.119189511,0.0,0.0,0.04494382,0.112359551,0.157303371,0.0,0.04494382,0.0,4.0,2.0,,4.0,,,,,,,,,,,459.1666666666667,34.583333333333336,0.6208333333333333,78.33333333333333,61.1,,,100.0,,,,,20.0,187.5,48.333333333333336,,575.1148649
Nyabubare,94.0,0.020833333,0.0,0.0,0.041666667,0.0,0.0,0.0,0.041666667,0.041666667,0.0,0.041666667,0.041666667,0.130431335,0.130431335,0.130431335,0.0,0.130431335,0.130431335,0.0,0.0,0.041666667,0.130431335,0.0,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,554.4250000000001,54.0,1.0199166666666668,47.083333333333336,87.83333333333333,,0.0,,210.0,,,4.25,,53.333333333333336,,,860.6496881615385
Nyabubare_I,120.0,0.012048193,0.0,0.0,0.0,0.0,0.361445783,0.361445783,0.024096386,0.096385542,0.0,0.024096386,0.024096386,0.060240964,0.024096386,0.036144578,0.0,0.024096386,0.036144578,0.0,0.0,0.024096386,0.0,0.048192771,0.0,0.024096386,0.0,3.0,3.0,3.0,3.0,,,,,,,,,,,1097.8466666666668,50.3,1.3839285714285714,35.666666666666664,136.0,3.6,3.8333333333333335,,72.5,,,3.0,230.0,163.86206896551724,204.28571428571428,2022.0,639.2288288288288
Nyabyogo,72.0,0.027777778,0.0,0.0,0.055555556,0.0,0.0,0.0,0.055555556,0.055555556,0.055555556,0.055555556,0.055555556,0.134486071,0.134486071,0.134486071,0.0,0.134486071,0.0,0.0,0.0,0.027777778,0.0,0.0,0.0,0.0,0.0,4.0,,4.0,3.0,,,,,,,,,,,1640.3200000000002,51.6,0.882,33.6,66.14285714285714,,,,,,,4.0,,83.33333333333333,,,671.6762162
Nyakabale,79.0,0.018348624,0.0,0.0,0.036697248,0.0,0.362385321,0.362385321,0.0,0.036697248,0.0,0.036697248,0.036697248,0.094494217,0.094494217,0.094494217,0.0,0.094494217,0.094494217,0.0,0.0,0.036697248,0.0,0.094494217,0.0,0.0,0.0,3.0,,3.0,3.0,,,,,,,,,,,1786.4769230769232,52.61538461538461,1.301923076923077,81.92307692307692,79.66666666666667,13.0,,,,,,6.25,,134.0,79.0,,696.4394829565217
Nyakabare,48.0,0.083333333,0.0,0.0,0.041666667,0.0,0.0,0.0,0.083333333,0.083333333,0.0,0.083333333,0.083333333,0.246575342,0.246575342,0.178082192,0.0,0.178082192,0.0,0.0,0.0,0.041666667,0.0,0.273972603,0.0,0.0,0.0,3.0,,3.0,,,,3.0,,,,,,,,1756.2,49.7,1.1475000000000002,60.5,43.5,,,425.0,,,,1.6,,71.22222222222223,,2020.0,531.8034398034398
Nyakabingo,113.0,0.017699115,0.017699115,0.0,0.03539823,0.017699115,0.0,0.0,0.03539823,0.03539823,0.03539823,0.03539823,0.03539823,0.177865613,0.177865613,0.118577075,0.158102767,0.158102767,0.0,0.0,0.0,0.0,0.0,0.194690265,0.0,0.053097345,0.0,4.0,2.0,,4.0,,,,,,,,,,,1291.4615384615386,43.92307692307692,2.1100000000000003,19.615384615384617,77.9375,,,,,98.0,,,,6.5,0.0,2020.0,1264.2307692307693
Nyakabungo,134.2,0.030992446,0.0,0.020736035,0.0,0.0,0.2042780748,0.2042780748,0.041472071,0.0457501457999999,0.0269375857999999,0.041472071,0.031215661,0.222826087,0.176042461,0.091938847,0.091938847,0.117255302,0.012403101,0.0,0.0,0.0269375857999999,0.0,0.2793392719999999,0.0,0.031438876,0.0,3.4,,,3.5,,,3.0,,2.0,,,,,,1390.96875,55.35,1.4575,36.75,98.32142857142857,,,50.0,190.0,,,7.1,60.0,123.1904761904762,54.75,2020.0,689.9329589164795
Nyakabungo_Kashasha,108.0,0.010471204,0.0,0.0,0.0,0.0,0.282722513,0.282722513,0.041884817,0.083769634,0.0,0.020942408,0.020942408,0.041884817,0.031413613,0.031413613,0.0,0.020942408,0.020942408,0.0,0.0,0.041884817,0.020942408,0.041884817,0.0,0.041884817,0.0,3.0,3.0,,,,,,,,0.5,,,,,2109.525,53.91666666666666,0.9858333333333332,20.416666666666668,95.25,9.0,,,,83.0,,5.318181818181818,,7.0,,2022.0,812.8513513513514
Nyakagezi,95.0,0.021052632,0.0,0.0,0.042105263,0.010526316,0.25,0.25,0.042105263,0.042105263,0.0,0.042105263,0.042105263,0.172711572,0.172711572,0.172711572,0.0,0.172711572,0.0,0.0,0.0,0.0,0.0,0.231578947,0.0,0.042105263,0.0,4.0,3.0,,3.0,,,,,,,,,,,1368.3333333333333,58.0,1.0208333333333333,40.41666666666666,240.83333333333331,,,,1300.0,,,2.5,,46.66666666666666,81.66666666666667,,852.4171562304348
Nyakagongo,83.0,0.024096386,0.0,0.0,0.048192771,0.024096386,0.5,0.5,0.024096386,0.048192771,0.0,0.048192771,0.048192771,0.168954593,0.168954593,0.168954593,0.0,0.168954593,0.105596621,0.0,0.0,0.048192771,0.0,0.168674699,0.0,0.048192771,0.0,4.0,,3.0,3.0,,,,,,,,,,,639.8333333333334,46.25,1.1833333333333331,53.333333333333336,93.09090909,20.75,4.75,,,,,4.863636363636363,65.0,48.5,158.1818181818182,,980.1668625173912
